invested_amount,quantity,entry_price,exit_price,index,entry_time,exit_time,pnl,percentage_move,rsi
99880.34999999999,87,1148.05,1145.4,8535,2025-06-17 13:10:00+05:30,2025-06-17 15:25:00+05:30,-230.54999999998813,2.0,41
99427.95,87,1142.85,1137.13575,8551,2025-06-18 10:25:00+05:30,2025-06-18 10:30:00+05:30,-497.13974999999937,0.5,41
99427.95,87,1142.85,1131.4215,8556,2025-06-18 10:25:00+05:30,2025-06-18 10:55:00+05:30,-994.2794999999987,1.0,41
98910.3,87,1136.9,1131.2155,8570,2025-06-18 11:00:00+05:30,2025-06-18 12:05:00+05:30,-494.5515000000062,0.5,41
99827.20000000001,88,1134.4,1140.0720000000001,8588,2025-06-18 11:30:00+05:30,2025-06-18 13:35:00+05:30,499.13600000000224,0.5,41
99880.0,88,1135.0,1140.675,8588,2025-06-18 12:00:00+05:30,2025-06-18 13:35:00+05:30,499.399999999996,0.5,41
98910.3,87,1136.9,1125.531,8592,2025-06-18 11:00:00+05:30,2025-06-18 13:55:00+05:30,-989.1030000000123,1.0,41
99427.95,87,1142.85,1125.70725,8592,2025-06-18 10:25:00+05:30,2025-06-18 13:55:00+05:30,-1491.419249999998,1.5,41
99827.20000000001,88,1134.4,1123.056,8593,2025-06-18 11:30:00+05:30,2025-06-18 14:00:00+05:30,-998.2720000000045,1.0,41
99880.0,88,1135.0,1123.65,8593,2025-06-18 12:00:00+05:30,2025-06-18 14:00:00+05:30,-998.799999999992,1.0,41
98910.3,87,1136.9,1119.8465,8603,2025-06-18 11:00:00+05:30,2025-06-18 14:50:00+05:30,-1483.6544999999987,1.5,41
99427.95,87,1142.85,1119.993,8603,2025-06-18 10:25:00+05:30,2025-06-18 14:50:00+05:30,-1988.5589999999975,2.0,41
99827.20000000001,88,1134.4,1117.384,8606,2025-06-18 11:30:00+05:30,2025-06-18 15:05:00+05:30,-1497.4080000000067,1.5,41
99880.0,88,1135.0,1117.975,8606,2025-06-18 12:00:00+05:30,2025-06-18 15:05:00+05:30,-1498.200000000008,1.5,41
98910.3,87,1136.9,1114.162,8606,2025-06-18 11:00:00+05:30,2025-06-18 15:05:00+05:30,-1978.206000000005,2.0,41
99906.95,89,1122.55,1121.1,8610,2025-06-18 15:20:00+05:30,2025-06-18 15:25:00+05:30,-129.05000000000405,0.5,41
99906.95,89,1122.55,1121.1,8610,2025-06-18 15:20:00+05:30,2025-06-18 15:25:00+05:30,-129.05000000000405,1.0,41
99906.95,89,1122.55,1121.1,8610,2025-06-18 15:20:00+05:30,2025-06-18 15:25:00+05:30,-129.05000000000405,1.5,41
99827.20000000001,88,1134.4,1121.1,8610,2025-06-18 11:30:00+05:30,2025-06-18 15:25:00+05:30,-1170.400000000016,2.0,41
99880.0,88,1135.0,1121.1,8610,2025-06-18 12:00:00+05:30,2025-06-18 15:25:00+05:30,-1223.200000000008,2.0,41
99906.95,89,1122.55,1121.1,8610,2025-06-18 15:20:00+05:30,2025-06-18 15:25:00+05:30,-129.05000000000405,2.0,41
